date_key,team_id,away_team_id,attendance,games_that_date,day_night,day_of_week,day_of_week_num,month_name,month_num,week_of_season,is_weekend,is_holiday,holiday,homestand_id,homestand_game_index,homestand_length,days_since_last_home_date,home_win_pct,away_win_pct,weather_group,weather_condition,temp_f,wind_mph,is_wet,has_giveaway,giveaway_count,giveaway_item,homestand_has_giveaway,games_from_giveaway,analysis_eligible,predicted_attendance,residual,vs_expected,vs_expected_pct,giveaway_label,temp_band,temp_band_num,control_status,control_status_order,offset_label
20260620,422,494,7026.0,1,night,Saturday,5,June,6,13,1,0,,422-6,11,12,1.0,0.473,0.554,Cloudy,Partly Cloudy,68.0,9,0,0,0,,1,-1.0,1,6690.0,0.049,336.0,5.02,No giveaway,65-75F,2,Adjacent to a giveaway,1,-1 games
20260621,422,494,12456.0,1,day,Sunday,6,June,6,13,1,1,Father's Day,422-6,12,12,1.0,0.467,0.56,Clear,Sunny,69.0,8,0,1,1,Logo Baseball (Father's Day) presented by ECMC,1,0.0,1,6062.0,0.7201,6394.0,105.47,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260707,422,531,6892.0,1,night,Tuesday,1,July,7,15,0,0,,422-7,1,5,16.0,0.477,0.523,Cloudy,Partly Cloudy,80.0,8,0,0,0,,1,-2.0,1,4536.0,0.4184,2356.0,51.95,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260708,422,531,6091.0,1,night,Wednesday,2,July,7,15,0,0,,422-7,2,5,1.0,0.472,0.529,Clear,Clear,80.0,8,0,0,0,,1,-1.0,1,4851.0,0.2277,1240.0,25.57,No giveaway,75-85F,3,Adjacent to a giveaway,1,-1 games
20260710,422,531,10273.0,1,night,Friday,4,July,7,16,1,0,,422-7,3,5,2.0,0.467,0.534,Clear,Clear,81.0,6,0,1,1,Cookie Cutter (Christmas in July),1,0.0,1,7287.0,0.3434,2986.0,40.98,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260711,422,531,5547.0,2,night,Saturday,5,July,7,16,1,0,,422-7,4,5,1.0,0.478,0.522,Clear,Clear,79.0,12,0,0,0,,1,1.0,1,7073.0,-0.2431,-1526.0,-21.58,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260712,422,531,7727.0,1,day,Sunday,6,July,7,16,1,0,,422-7,5,5,1.0,0.473,0.527,Clear,Sunny,80.0,4,0,1,1,Ernie Clement Bobble-Card presented by Equitable Advisors,1,0.0,1,5876.0,0.2738,1851.0,31.5,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260721,422,534,6081.0,1,night,Tuesday,1,July,7,17,0,0,,422-8,1,6,9.0,0.474,0.6,Cloudy,Cloudy,72.0,12,0,0,0,,1,-3.0,1,4858.0,0.2246,1223.0,25.18,No giveaway,65-75F,2,Adjacent to a giveaway,1,3+ away
20260722,422,534,7218.0,1,day,Wednesday,2,July,7,17,0,0,,422-8,2,6,1.0,0.48,0.594,Cloudy,Overcast,66.0,11,0,0,0,,1,-2.0,1,5279.0,0.3129,1939.0,36.74,No giveaway,65-75F,2,Adjacent to a giveaway,1,-2 games
20260723,422,534,5829.0,1,night,Thursday,3,July,7,17,0,0,,422-8,3,6,1.0,0.475,0.598,Clear,Clear,73.0,9,0,0,0,,1,-1.0,1,5234.0,0.1077,595.0,11.37,No giveaway,65-75F,2,Adjacent to a giveaway,1,-1 games
20260724,422,534,10083.0,1,night,Friday,4,July,7,18,1,0,,422-8,4,6,1.0,0.48,0.592,Clear,Clear,80.0,5,0,1,1,Slippers (Pajama Night),1,0.0,1,7244.0,0.3306,2839.0,39.19,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260725,422,534,9631.0,1,night,Saturday,5,July,7,18,1,0,,422-8,5,6,1.0,0.485,0.586,Cloudy,Partly Cloudy,78.0,8,0,0,0,,1,1.0,1,6900.0,0.3335,2731.0,39.59,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260726,422,534,7154.0,1,day,Sunday,6,July,7,18,1,0,,422-8,6,6,1.0,0.48,0.59,Cloudy,Overcast,76.0,7,0,0,0,,1,2.0,1,5779.0,0.2134,1375.0,23.79,No giveaway,75-85F,3,Adjacent to a giveaway,1,+2 games
20260804,422,568,6976.0,1,night,Tuesday,1,August,8,19,0,0,,422-9,1,6,9.0,0.477,0.355,Clear,Clear,81.0,6,0,0,0,,1,-5.0,1,5061.0,0.321,1915.0,37.85,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260805,422,568,6015.0,1,day,Wednesday,2,August,8,19,0,0,,422-9,2,6,1.0,0.482,0.352,Cloudy,Cloudy,86.0,10,0,0,0,,1,-4.0,1,5440.0,0.1004,575.0,10.56,No giveaway,85F+,4,Adjacent to a giveaway,1,3+ away
20260806,422,568,4673.0,1,night,Thursday,3,August,8,19,0,0,,422-9,3,6,1.0,0.486,0.349,Cloudy,Partly Cloudy,83.0,9,0,0,0,,1,-3.0,1,5381.0,-0.1411,-708.0,-13.16,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260807,422,568,11707.0,1,night,Friday,4,August,8,20,1,0,,422-9,4,6,1.0,0.482,0.355,Cloudy,Cloudy,78.0,5,0,0,0,,1,-2.0,1,7694.0,0.4197,4013.0,52.15,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260808,422,568,7151.0,1,night,Saturday,5,August,8,20,1,0,,422-9,5,6,1.0,0.487,0.351,Cloudy,Partly Cloudy,78.0,14,0,0,0,,1,-1.0,1,7271.0,-0.0166,-120.0,-1.64,No giveaway,75-85F,3,Adjacent to a giveaway,1,-1 games
20260809,422,568,6027.0,1,day,Sunday,6,August,8,20,1,0,,422-9,6,6,1.0,0.491,0.348,Clear,Sunny,79.0,7,0,1,1,Sliding Mitt presented by SUNY Erie,1,0.0,1,6052.0,-0.0041,-25.0,-0.41,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260818,422,1410,6344.0,1,night,Tuesday,1,August,8,21,0,0,,422-10,1,6,9.0,0.496,0.483,Cloudy,Partly Cloudy,74.0,12,0,0,0,,1,-5.0,1,4927.0,0.2528,1417.0,28.76,No giveaway,65-75F,2,Adjacent to a giveaway,1,3+ away
20260819,422,1410,4491.0,1,day,Wednesday,2,August,8,21,0,0,,422-10,2,6,1.0,0.492,0.488,Cloudy,Cloudy,75.0,10,0,0,0,,1,-4.0,1,5481.0,-0.1992,-990.0,-18.06,No giveaway,65-75F,2,Adjacent to a giveaway,1,3+ away
20260820,422,1410,5939.0,1,night,Thursday,3,August,8,21,0,0,,422-10,3,6,1.0,0.488,0.492,Clear,Clear,76.0,9,0,0,0,,1,-3.0,1,5285.0,0.1166,654.0,12.37,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260821,422,1410,10042.0,1,night,Friday,4,August,8,22,1,0,,422-10,4,6,1.0,0.492,0.488,Cloudy,Partly Cloudy,80.0,4,0,0,0,,1,-2.0,1,7313.0,0.3172,2729.0,37.32,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260823,422,1410,7043.0,1,day,Sunday,6,August,8,22,1,0,,422-10,6,6,2.0,0.496,0.484,Cloudy,Overcast,66.0,13,0,1,1,Vlad Guerrero Jr. Jersey Lunch Bag,1,0.0,1,5588.0,0.2315,1455.0,26.05,Giveaway,65-75F,2,Giveaway,0,Giveaway
20260327,494,234,7164.0,1,night,Friday,4,March,3,1,1,0,,494-1,1,3,,1.0,0.0,Cloudy,Partly Cloudy,81.0,8,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260328,494,234,5305.0,1,night,Saturday,5,March,3,1,1,0,,494-1,2,3,1.0,1.0,0.0,Clear,Clear,59.0,11,0,0,0,,0,,0,,,,,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260329,494,234,4249.0,1,day,Sunday,6,March,3,1,1,0,,494-1,3,3,1.0,1.0,0.0,Clear,Sunny,60.0,6,0,0,0,,0,,0,,,,,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260407,494,235,3720.0,1,night,Tuesday,1,April,4,2,0,0,,494-2,1,6,9.0,0.444,0.9,Clear,Clear,66.0,8,0,0,0,,0,,0,,,,,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260408,494,235,3872.0,1,night,Wednesday,2,April,4,2,0,0,,494-2,2,6,1.0,0.5,0.818,Cloudy,Partly Cloudy,61.0,9,0,0,0,,0,,0,,,,,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260409,494,235,4114.0,1,night,Thursday,3,April,4,2,0,0,,494-2,3,6,1.0,0.455,0.833,Clear,Clear,64.0,4,0,0,0,,0,,0,,,,,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260410,494,235,6730.0,1,night,Friday,4,April,4,3,1,0,,494-2,4,6,1.0,0.5,0.769,Cloudy,Partly Cloudy,74.0,7,0,0,0,,0,,0,,,,,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260411,494,235,5043.0,1,night,Saturday,5,April,4,3,1,0,,494-2,5,6,1.0,0.462,0.786,Clear,Clear,81.0,2,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260412,494,235,3485.0,1,day,Sunday,6,April,4,3,1,0,,494-2,6,6,1.0,0.5,0.733,Clear,Sunny,80.0,5,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260421,494,556,7234.0,1,day,Tuesday,1,April,4,4,0,0,,494-3,1,12,9.0,0.429,0.571,Clear,Sunny,59.0,5,0,0,0,,0,,0,,,,,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260422,494,556,4186.0,1,night,Wednesday,2,April,4,4,0,0,,494-3,2,12,1.0,0.455,0.545,Clear,Clear,81.0,9,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260423,494,556,4444.0,1,night,Thursday,3,April,4,4,0,0,,494-3,3,12,1.0,0.478,0.522,Clear,Clear,81.0,6,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260424,494,556,8204.0,1,night,Friday,4,April,4,5,1,0,,494-3,4,12,1.0,0.5,0.5,Clear,Clear,81.0,8,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260425,494,556,5337.0,1,night,Saturday,5,April,4,5,1,0,,494-3,5,12,1.0,0.48,0.52,Cloudy,Cloudy,82.0,10,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260426,494,556,5070.0,1,day,Sunday,6,April,4,5,1,0,,494-3,6,12,1.0,0.481,0.519,Cloudy,Cloudy,71.0,12,0,0,0,,0,,0,,,,,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260428,494,431,4210.0,1,night,Tuesday,1,April,4,5,0,0,,494-3,7,12,2.0,0.464,0.643,Cloudy,Overcast,69.0,8,0,0,0,,0,,0,,,,,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260429,494,431,5218.0,1,day,Wednesday,2,April,4,5,0,0,,494-3,8,12,1.0,0.483,0.621,Cloudy,Cloudy,65.0,8,0,0,0,,0,,0,,,,,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260430,494,431,5246.0,1,night,Thursday,3,April,4,5,0,0,,494-3,9,12,1.0,0.467,0.633,Cloudy,Cloudy,71.0,5,0,0,0,,0,,0,,,,,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260501,494,431,7109.0,1,night,Friday,4,May,5,6,1,0,,494-3,10,12,1.0,0.452,0.645,Cloudy,Cloudy,62.0,6,0,0,0,,0,,0,,,,,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260502,494,431,6168.0,1,night,Saturday,5,May,5,6,1,0,,494-3,11,12,1.0,0.469,0.625,Cloudy,Partly Cloudy,62.0,2,0,0,0,,0,,0,,,,,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260503,494,431,5443.0,1,day,Sunday,6,May,5,6,1,0,,494-3,12,12,1.0,0.485,0.606,Clear,Sunny,65.0,7,0,0,0,,0,,0,,,,,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260512,494,568,4508.0,1,night,Tuesday,1,May,5,7,0,0,,494-4,1,6,9.0,0.475,0.4,Clear,Clear,70.0,7,0,0,0,,0,,0,,,,,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260513,494,568,4736.0,1,night,Wednesday,2,May,5,7,0,0,,494-4,2,6,1.0,0.463,0.415,Clear,Clear,76.0,6,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260514,494,568,5654.0,1,night,Thursday,3,May,5,7,0,0,,494-4,3,6,1.0,0.476,0.405,Cloudy,Partly Cloudy,67.0,13,0,0,0,,0,,0,,,,,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260515,494,568,6304.0,1,night,Friday,4,May,5,8,1,0,,494-4,4,6,1.0,0.488,0.395,Clear,Clear,74.0,3,0,0,0,,0,,0,,,,,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260516,494,568,6744.0,1,night,Saturday,5,May,5,8,1,0,,494-4,5,6,1.0,0.477,0.409,Cloudy,Partly Cloudy,81.0,7,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260517,494,568,6222.0,1,day,Sunday,6,May,5,8,1,0,,494-4,6,6,1.0,0.489,0.4,Cloudy,Partly Cloudy,84.0,8,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260526,494,564,3100.0,1,night,Tuesday,1,May,5,9,0,0,,494-5,1,6,9.0,0.519,0.558,Cloudy,Overcast,78.0,7,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260527,494,564,4045.0,1,night,Wednesday,2,May,5,9,0,0,,494-5,2,6,1.0,0.509,0.566,Cloudy,Partly Cloudy,84.0,4,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260528,494,564,4666.0,1,night,Thursday,3,May,5,9,0,0,,494-5,3,6,1.0,0.519,0.556,Cloudy,Partly Cloudy,86.0,5,0,0,0,,0,,0,,,,,No giveaway,85F+,4,Clean control,2,No giveaway in homestand
20260529,494,564,7686.0,1,night,Friday,4,May,5,10,1,0,,494-5,4,6,1.0,0.527,0.545,Cloudy,Partly Cloudy,82.0,2,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260530,494,564,6352.0,1,night,Saturday,5,May,5,10,1,0,,494-5,5,6,1.0,0.518,0.554,Cloudy,Partly Cloudy,81.0,3,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260531,494,564,4025.0,1,day,Sunday,6,May,5,10,1,0,,494-5,6,6,1.0,0.509,0.561,Cloudy,Partly Cloudy,71.0,5,0,0,0,,0,,0,,,,,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260609,494,238,4401.0,1,night,Tuesday,1,June,6,11,0,0,,494-6,1,6,9.0,0.547,0.571,Cloudy,Partly Cloudy,82.0,4,0,0,0,,1,-3.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260610,494,238,4002.0,1,day,Wednesday,2,June,6,11,0,0,,494-6,2,6,1.0,0.538,0.578,Cloudy,Cloudy,79.0,10,0,0,0,,1,-2.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260611,494,238,5364.0,1,night,Thursday,3,June,6,11,0,0,,494-6,3,6,1.0,0.545,0.569,Cloudy,Partly Cloudy,91.0,6,0,0,0,,1,-1.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,-1 games
20260612,494,238,6124.0,1,night,Friday,4,June,6,12,1,0,,494-6,4,6,1.0,0.552,0.561,Cloudy,Partly Cloudy,92.0,7,0,1,1,"Retro Knights basketball jersey, first 1000 fans",1,0.0,0,,,,,Giveaway,85F+,4,Giveaway,0,Giveaway
20260613,494,238,6161.0,1,night,Saturday,5,June,6,12,1,0,,494-6,5,6,1.0,0.544,0.567,Cloudy,Partly Cloudy,94.0,4,0,0,0,,1,1.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,+1 games
20260614,494,238,5628.0,1,night,Sunday,6,June,6,12,1,0,,494-6,6,6,1.0,0.551,0.559,Cloudy,Partly Cloudy,88.0,12,0,0,0,,1,2.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,+2 games
20260623,494,534,4577.0,1,night,Tuesday,1,June,6,13,0,0,,494-7,1,6,9.0,0.553,0.622,Clear,Clear,85.0,6,0,0,0,,1,-3.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,3+ away
20260624,494,534,5509.0,1,night,Wednesday,2,June,6,13,0,0,,494-7,2,6,1.0,0.558,0.613,Cloudy,Partly Cloudy,82.0,3,0,0,0,,1,-2.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260625,494,534,5376.0,1,night,Thursday,3,June,6,13,0,0,,494-7,3,6,1.0,0.564,0.605,Cloudy,Partly Cloudy,85.0,5,0,0,0,,1,-1.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,-1 games
20260626,494,534,7014.0,1,night,Friday,4,June,6,14,1,0,,494-7,4,6,1.0,0.557,0.61,Cloudy,Partly Cloudy,83.0,4,0,1,1,"Sweet Teas shirt, first 1000 fans",1,0.0,0,,,,,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260627,494,534,5833.0,1,night,Saturday,5,June,6,14,1,0,,494-7,5,6,1.0,0.55,0.615,Cloudy,Cloudy,78.0,5,0,1,1,"Levine Children's Hospital youth jersey, first 1000 kids",1,0.0,0,,,,,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260628,494,534,3932.0,1,night,Sunday,6,June,6,14,1,0,,494-7,6,6,1.0,0.543,0.62,Cloudy,Cloudy,84.0,8,0,0,0,,1,1.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260707,494,556,3468.0,1,night,Tuesday,1,July,7,15,0,0,,494-8,1,6,9.0,0.534,0.568,Cloudy,Partly Cloudy,88.0,8,0,0,0,,1,-2.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,-2 games
20260708,494,556,4310.0,1,night,Wednesday,2,July,7,15,0,0,,494-8,2,6,1.0,0.528,0.573,Cloudy,Partly Cloudy,92.0,11,0,0,0,,1,-1.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,-1 games
20260709,494,556,5577.0,1,night,Thursday,3,July,7,15,0,0,,494-8,3,6,1.0,0.533,0.567,Cloudy,Partly Cloudy,85.0,8,0,1,1,"NASCAR T-shirt, first 1000 fans",1,0.0,0,,,,,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260710,494,556,7619.0,1,night,Friday,4,July,7,16,1,0,,494-8,4,6,1.0,0.527,0.571,Cloudy,Partly Cloudy,81.0,6,0,1,1,"Grateful Dead T-shirt, first 1000 fans",1,0.0,0,,,,,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260711,494,556,5402.0,1,night,Saturday,5,July,7,16,1,0,,494-8,5,6,1.0,0.522,0.576,Cloudy,Cloudy,86.0,10,0,0,0,,1,1.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,+1 games
20260712,494,556,3480.0,1,day,Sunday,6,July,7,16,1,0,,494-8,6,6,1.0,0.527,0.57,Cloudy,Cloudy,86.0,5,0,0,0,,1,2.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,+2 games
20260721,494,568,5027.0,1,night,Tuesday,1,July,7,17,0,0,,494-9,1,5,9.0,0.526,0.368,Cloudy,Partly Cloudy,91.0,14,0,0,0,,1,-3.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,3+ away
20260722,494,568,4288.0,1,night,Wednesday,2,July,7,17,0,0,,494-9,2,5,1.0,0.531,0.365,Cloudy,Partly Cloudy,90.0,12,0,0,0,,1,-2.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,-2 games
20260724,494,568,6026.0,2,night,Friday,4,July,7,18,1,0,,494-9,3,5,2.0,0.53,0.367,Cloudy,Overcast,76.0,3,0,0,0,,1,-1.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,-1 games
20260725,494,568,6391.0,1,night,Saturday,5,July,7,18,1,0,,494-9,4,5,1.0,0.535,0.364,Cloudy,Partly Cloudy,81.0,1,0,1,1,"Commemorative snow globe, first 1000 fans",1,0.0,0,,,,,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260726,494,568,4002.0,1,day,Sunday,6,July,7,18,1,0,,494-9,5,5,1.0,0.539,0.36,Cloudy,Cloudy,79.0,2,0,0,0,,1,1.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260805,494,234,4443.0,2,night,Wednesday,2,August,8,19,0,0,,494-10,1,5,10.0,0.536,0.468,Cloudy,Partly Cloudy,80.0,6,0,0,0,,1,-1.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,-1 games
20260806,494,234,6037.0,1,night,Thursday,3,August,8,19,0,0,,494-10,2,5,1.0,0.541,0.464,Cloudy,Cloudy,76.0,5,0,1,1,Knights hockey jersey courtesy of ACCHL,1,0.0,0,,,,,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260807,494,234,6726.0,1,night,Friday,4,August,8,20,1,0,,494-10,3,5,1.0,0.545,0.459,Clear,Clear,86.0,6,0,0,0,,1,1.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,+1 games
20260808,494,234,11355.0,1,night,Saturday,5,August,8,20,1,0,,494-10,4,5,1.0,0.54,0.464,Cloudy,Partly Cloudy,90.0,8,0,1,1,"Knights pom pom, while supplies last",1,0.0,0,,,,,Giveaway,85F+,4,Giveaway,0,Giveaway
20260809,494,234,4121.0,1,night,Sunday,6,August,8,20,1,0,,494-10,5,5,1.0,0.544,0.46,Cloudy,Partly Cloudy,91.0,5,0,1,1,"Back-to-School giveaway, item unspecified",1,0.0,0,,,,,Giveaway,85F+,4,Giveaway,0,Giveaway
20260825,494,235,4419.0,1,night,Tuesday,1,August,8,22,0,0,,494-11,1,5,16.0,0.535,0.543,Cloudy,Partly Cloudy,85.0,4,0,0,0,,1,-2.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,-2 games
20260826,494,235,4455.0,1,night,Wednesday,2,August,8,22,0,0,,494-11,2,5,1.0,0.531,0.547,Cloudy,Partly Cloudy,87.0,5,0,0,0,,1,-1.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,-1 games
20260827,494,235,5515.0,1,night,Thursday,3,August,8,22,0,0,,494-11,3,5,1.0,0.527,0.55,Cloudy,Cloudy,84.0,3,0,1,1,"Moonlight Graham player pin, first 1000 fans",1,0.0,0,,,,,Giveaway,75-85F,3,Giveaway,0,Giveaway
20260829,494,235,7443.0,2,night,Saturday,5,August,8,23,1,0,,494-11,4,5,2.0,0.534,0.542,Cloudy,Partly Cloudy,81.0,2,0,0,0,,1,1.0,0,,,,,No giveaway,75-85F,3,Adjacent to a giveaway,1,+1 games
20260830,494,235,4252.0,1,night,Sunday,6,August,8,23,1,0,,494-11,5,5,1.0,0.538,0.538,Cloudy,Partly Cloudy,86.0,4,0,0,0,,1,2.0,0,,,,,No giveaway,85F+,4,Adjacent to a giveaway,1,+2 games
20260331,445,484,8106.0,1,night,Tuesday,1,March,3,1,0,0,,445-1,1,6,,0.75,0.0,Cloudy,Partly Cloudy,76.0,16,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260401,445,484,2668.0,1,night,Wednesday,2,April,4,1,0,0,,445-1,2,6,1.0,0.8,0.0,Precipitation,Rain,48.0,9,1,0,0,,0,,0,,,,,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260402,445,484,3652.0,1,night,Thursday,3,April,4,1,0,0,,445-1,3,6,1.0,0.833,0.0,Cloudy,Partly Cloudy,79.0,19,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260403,445,484,4084.0,1,night,Friday,4,April,4,2,1,0,,445-1,4,6,1.0,0.714,0.143,Cloudy,Partly Cloudy,77.0,12,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260404,445,484,4066.0,1,day,Saturday,5,April,4,2,1,0,,445-1,5,6,1.0,0.75,0.125,Cloudy,Cloudy,80.0,9,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260405,445,484,3492.0,1,day,Sunday,6,April,4,2,1,0,,445-1,6,6,1.0,0.667,0.222,Cloudy,Cloudy,47.0,15,0,0,0,,0,,0,,,,,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260414,445,451,6060.0,1,night,Tuesday,1,April,4,3,0,0,,445-2,1,6,9.0,0.5,0.6,Cloudy,Partly Cloudy,84.0,7,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260415,445,451,3728.0,1,night,Wednesday,2,April,4,3,0,0,,445-2,2,6,1.0,0.529,0.562,Cloudy,Cloudy,81.0,14,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260416,445,451,4406.0,1,day,Thursday,3,April,4,3,0,0,,445-2,3,6,1.0,0.5,0.588,Cloudy,Partly Cloudy,78.0,15,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260417,445,451,6103.0,1,night,Friday,4,April,4,4,1,0,,445-2,4,6,1.0,0.526,0.556,Clear,Clear,81.0,10,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260418,445,451,4493.0,1,day,Saturday,5,April,4,4,1,0,,445-2,5,6,1.0,0.5,0.579,Cloudy,Cloudy,66.0,3,0,0,0,,0,,0,,,,,No giveaway,65-75F,2,Clean control,2,No giveaway in homestand
20260419,445,451,5219.0,1,day,Sunday,6,April,4,4,1,0,,445-2,6,6,1.0,0.524,0.55,Cloudy,Partly Cloudy,55.0,17,0,0,0,,0,,0,,,,,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260428,445,512,8579.0,1,night,Tuesday,1,April,4,5,0,0,,445-3,1,6,9.0,0.536,0.5,Cloudy,Partly Cloudy,76.0,7,0,0,0,,0,,0,,,,,No giveaway,75-85F,3,Clean control,2,No giveaway in homestand
20260429,445,512,4355.0,1,night,Wednesday,2,April,4,5,0,0,,445-3,2,6,1.0,0.517,0.517,Cloudy,Partly Cloudy,60.0,11,0,0,0,,0,,0,,,,,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260430,445,512,5027.0,1,night,Thursday,3,April,4,5,0,0,,445-3,3,6,1.0,0.5,0.533,Cloudy,Partly Cloudy,57.0,8,0,0,0,,0,,0,,,,,No giveaway,55-65F,1,Clean control,2,No giveaway in homestand
20260501,445,512,5136.0,1,night,Friday,4,May,5,6,1,0,,445-3,4,6,1.0,0.484,0.548,Cloudy,Cloudy,51.0,5,0,0,0,,0,,0,,,,,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
20260502,445,512,7112.0,1,day,Saturday,5,May,5,6,1,0,,445-3,5,6,1.0,0.5,0.531,Cloudy,Cloudy,49.0,9,0,0,0,,0,,0,,,,,No giveaway,Under 55F,0,Clean control,2,No giveaway in homestand
